,Country,Energy_type,Year,Energy_consumption,Energy_production,GDP,Population,Energy_intensity_per_capita,Energy_intensity_by_GDP,CO2_emission,GDP_category,CO2_category,Average_CO2_emission
1557,Kosovo,petroleum_n_other_liquids,2016,0.03,0.0,17.83,1778.0,55.1,5.49,1.86,Medium,Low,1.5588
1558,Kosovo,nuclear,2016,,,17.83,1778.0,55.1,5.49,0.0,Medium,Low,1.5588
1559,Kosovo,renewables_n_other,2016,0.0,0.0,17.83,1778.0,55.1,5.49,0.0,Medium,Low,1.5588
1560,Kuwait,coal,2016,0.01,0.0,186.46,3957.0,428.67,9.1,0.85,Medium-high,Low,18.8916
1561,Kuwait,natural_gas,2016,0.82,0.64,186.46,3957.0,428.67,9.1,41.02,Medium-high,Low,18.8916
1562,Kuwait,petroleum_n_other_liquids,2016,0.86,6.61,186.46,3957.0,428.67,9.1,57.39,Medium-high,Low,18.8916
1563,Kuwait,nuclear,2016,,,186.46,3957.0,428.67,9.1,0.0,Medium-high,Low,18.8916
1564,Kuwait,renewables_n_other,2016,0.0,0.0,186.46,3957.0,428.67,9.1,0.0,Medium-high,Low,18.8916
1565,Kyrgyzstan,coal,2016,0.04,0.03,26.19,6074.0,37.63,8.73,4.19,Medium,Low,1.85
1566,Kyrgyzstan,natural_gas,2016,0.01,0.0,26.19,6074.0,37.63,8.73,0.35,Medium,Low,1.85
1567,Kyrgyzstan,petroleum_n_other_liquids,2016,0.08,0.0,26.19,6074.0,37.63,8.73,4.97,Medium,Low,1.85
1568,Kyrgyzstan,nuclear,2016,,,26.19,6074.0,37.63,8.73,0.0,Medium,Low,1.85
1569,Kyrgyzstan,renewables_n_other,2016,0.11,0.11,26.19,6074.0,37.63,8.73,0.0,Medium,Low,1.85
1570,Laos,coal,2016,0.27,0.28,44.5,6846.0,59.88,9.21,9.79,Medium,Low,4.2164
1571,Laos,natural_gas,2016,0.0,0.0,44.5,6846.0,59.88,9.21,0.0,Medium,Low,4.2164
1572,Laos,petroleum_n_other_liquids,2016,0.04,0.0,44.5,6846.0,59.88,9.21,2.61,Medium,Low,4.2164
1573,Laos,nuclear,2016,,,44.5,6846.0,59.88,9.21,0.0,Medium,Low,4.2164
1574,Laos,renewables_n_other,2016,0.1,0.16,44.5,6846.0,59.88,9.21,0.0,Medium,Low,4.2164
1575,Latvia,coal,2016,0.0,0.0,50.43,1950.0,84.63,3.27,0.18,Medium-high,Low,1.58
1576,Latvia,natural_gas,2016,0.05,0.0,50.43,1950.0,84.63,3.27,2.57,Medium-high,Low,1.58
1577,Latvia,petroleum_n_other_liquids,2016,0.08,0.0,50.43,1950.0,84.63,3.27,5.15,Medium-high,Low,1.58
1578,Latvia,nuclear,2016,,,50.43,1950.0,84.63,3.27,0.0,Medium-high,Low,1.58
1579,Latvia,renewables_n_other,2016,0.04,0.03,50.43,1950.0,84.63,3.27,0.0,Medium-high,Low,1.58
1580,Lebanon,coal,2016,0.0,0.0,100.19,6714.0,53.05,3.56,0.37,Medium-high,Low,4.994000000000001
1581,Lebanon,natural_gas,2016,0.0,0.0,100.19,6714.0,53.05,3.56,0.0,Medium-high,Low,4.994000000000001
1582,Lebanon,petroleum_n_other_liquids,2016,0.35,0.0,100.19,6714.0,53.05,3.56,24.11,Medium-high,Low,4.994000000000001
1583,Lebanon,nuclear,2016,,,100.19,6714.0,53.05,3.56,0.0,Medium-high,Low,4.994000000000001
1584,Lebanon,renewables_n_other,2016,0.0,0.0,100.19,6714.0,53.05,3.56,0.0,Medium-high,Low,4.994000000000001
1585,Lesotho,coal,2016,0.0,0.0,6.63,2075.0,7.56,2.36,0.0,Low,Low,0.1368
1586,Lesotho,natural_gas,2016,0.0,0.0,6.63,2075.0,7.56,2.36,0.0,Low,Low,0.1368
1587,Lesotho,petroleum_n_other_liquids,2016,0.01,0.0,6.63,2075.0,7.56,2.36,0.63,Low,Low,0.1368
1588,Lesotho,nuclear,2016,,,6.63,2075.0,7.56,2.36,0.0,Low,Low,0.1368
1589,Lesotho,renewables_n_other,2016,0.01,0.0,6.63,2075.0,7.56,2.36,0.0,Low,Low,0.1368
1590,Liberia,coal,2016,0.0,0.0,5.53,4589.0,4.16,3.45,0.0,Low,Low,0.252
1591,Liberia,natural_gas,2016,0.0,0.0,5.53,4589.0,4.16,3.45,0.0,Low,Low,0.252
1592,Liberia,petroleum_n_other_liquids,2016,0.02,0.0,5.53,4589.0,4.16,3.45,1.2,Low,Low,0.252
1593,Liberia,nuclear,2016,,,5.53,4589.0,4.16,3.45,0.0,Low,Low,0.252
1594,Liberia,renewables_n_other,2016,0.0,0.0,5.53,4589.0,4.16,3.45,0.0,Low,Low,0.252
1595,Libya,coal,2016,0.0,0.0,41.02,6492.0,92.71,14.67,0.0,Medium,Low,8.2456
1596,Libya,natural_gas,2016,0.19,0.37,41.02,6492.0,92.71,14.67,8.81,Medium,Low,8.2456
1597,Libya,petroleum_n_other_liquids,2016,0.41,1.0,41.02,6492.0,92.71,14.67,31.7,Medium,Low,8.2456
1598,Libya,nuclear,2016,,,41.02,6492.0,92.71,14.67,0.0,Medium,Low,8.2456
1599,Libya,renewables_n_other,2016,0.0,0.0,41.02,6492.0,92.71,14.67,0.0,Medium,Low,8.2456
1600,Lithuania,coal,2016,0.01,0.0,86.0,2848.0,92.48,3.06,0.65,Medium-high,Low,2.7536
1601,Lithuania,natural_gas,2016,0.08,0.0,86.0,2848.0,92.48,3.06,4.84,Medium-high,Low,2.7536
1602,Lithuania,petroleum_n_other_liquids,2016,0.13,0.0,86.0,2848.0,92.48,3.06,7.96,Medium-high,Low,2.7536
1603,Lithuania,nuclear,2016,,,86.0,2848.0,92.48,3.06,0.0,Medium-high,Low,2.7536
1604,Lithuania,renewables_n_other,2016,0.05,0.02,86.0,2848.0,92.48,3.06,0.0,Medium-high,Low,2.7536
1605,Luxembourg,coal,2016,0.0,0.0,62.04,585.0,302.77,2.86,0.17,Medium-high,Low,2.1283999999999996
1606,Luxembourg,natural_gas,2016,0.03,0.0,62.04,585.0,302.77,2.86,1.81,Medium-high,Low,2.1283999999999996
1607,Luxembourg,petroleum_n_other_liquids,2016,0.12,0.0,62.04,585.0,302.77,2.86,8.44,Medium-high,Low,2.1283999999999996
1608,Luxembourg,nuclear,2016,,,62.04,585.0,302.77,2.86,0.0,Medium-high,Low,2.1283999999999996
1609,Luxembourg,renewables_n_other,2016,0.03,0.0,62.04,585.0,302.77,2.86,0.0,Medium-high,Low,2.1283999999999996
1610,Macau,coal,2016,0.0,0.0,69.57,613.0,71.19,0.63,0.0,Medium-high,Low,0.41
1611,Macau,natural_gas,2016,0.0,0.0,69.57,613.0,71.19,0.63,0.0,Medium-high,Low,0.41
1612,Macau,petroleum_n_other_liquids,2016,0.03,0.0,69.57,613.0,71.19,0.63,2.03,Medium-high,Low,0.41
1613,Macau,nuclear,2016,,,69.57,613.0,71.19,0.63,0.0,Medium-high,Low,0.41
1614,Macau,renewables_n_other,2016,0.02,0.0,69.57,613.0,71.19,0.63,0.0,Medium-high,Low,0.41
1615,Madagascar,coal,2016,0.01,0.0,38.98,24894.0,2.42,1.54,0.85,Medium,Low,0.7243999999999999
1616,Madagascar,natural_gas,2016,0.0,0.0,38.98,24894.0,2.42,1.54,0.0,Medium,Low,0.7243999999999999
1617,Madagascar,petroleum_n_other_liquids,2016,0.04,0.0,38.98,24894.0,2.42,1.54,2.87,Medium,Low,0.7243999999999999
1618,Madagascar,nuclear,2016,,,38.98,24894.0,2.42,1.54,0.0,Medium,Low,0.7243999999999999
1619,Madagascar,renewables_n_other,2016,0.01,0.01,38.98,24894.0,2.42,1.54,0.0,Medium,Low,0.7243999999999999
1620,Malawi,coal,2016,0.0,0.0,24.73,17205.0,2.01,1.4,0.2,Medium,Low,0.2468
1621,Malawi,natural_gas,2016,0.0,0.0,24.73,17205.0,2.01,1.4,0.0,Medium,Low,0.2468
1622,Malawi,petroleum_n_other_liquids,2016,0.01,0.0,24.73,17205.0,2.01,1.4,0.85,Medium,Low,0.2468
1623,Malawi,nuclear,2016,,,24.73,17205.0,2.01,1.4,0.0,Medium,Low,0.2468
1624,Malawi,renewables_n_other,2016,0.02,0.02,24.73,17205.0,2.01,1.4,0.0,Medium,Low,0.2468
1625,Malaysia,coal,2016,0.63,0.05,784.34,30743.0,108.68,4.26,59.87,High,Low,45.1408
1626,Malaysia,natural_gas,2016,1.1,2.33,784.34,30743.0,108.68,4.26,62.56,High,Low,45.1408
1627,Malaysia,petroleum_n_other_liquids,2016,1.4,1.48,784.34,30743.0,108.68,4.26,93.91,High,Low,45.1408
1628,Malaysia,nuclear,2016,,,784.34,30743.0,108.68,4.26,0.0,High,Low,45.1408
1629,Malaysia,renewables_n_other,2016,0.21,0.22,784.34,30743.0,108.68,4.26,0.0,High,Low,45.1408
1630,Maldives,coal,2016,0.0,0.0,8.11,476.0,50.03,2.93,0.0,Low,Low,0.37120000000000003
1631,Maldives,natural_gas,2016,0.0,0.0,8.11,476.0,50.03,2.93,0.0,Low,Low,0.37120000000000003
1632,Maldives,petroleum_n_other_liquids,2016,0.02,0.0,8.11,476.0,50.03,2.93,1.61,Low,Low,0.37120000000000003
1633,Maldives,nuclear,2016,,,8.11,476.0,50.03,2.93,0.0,Low,Low,0.37120000000000003
1634,Maldives,renewables_n_other,2016,0.0,0.0,8.11,476.0,50.03,2.93,0.0,Low,Low,0.37120000000000003
1635,Mali,coal,2016,0.0,0.0,37.52,17965.0,4.14,1.98,0.0,Medium,Low,0.8303999999999999
1636,Mali,natural_gas,2016,0.0,0.0,37.52,17965.0,4.14,1.98,0.0,Medium,Low,0.8303999999999999
1637,Mali,petroleum_n_other_liquids,2016,0.06,0.0,37.52,17965.0,4.14,1.98,3.17,Medium,Low,0.8303999999999999
1638,Mali,nuclear,2016,,,37.52,17965.0,4.14,1.98,0.0,Medium,Low,0.8303999999999999
1639,Mali,renewables_n_other,2016,0.01,0.01,37.52,17965.0,4.14,1.98,0.0,Medium,Low,0.8303999999999999
1640,Malta,coal,2016,0.0,0.0,17.2,460.0,241.27,6.46,0.0,Medium,Low,1.5696
1641,Malta,natural_gas,2016,0.0,0.0,17.2,460.0,241.27,6.46,0.0,Medium,Low,1.5696
1642,Malta,petroleum_n_other_liquids,2016,0.1,0.0,17.2,460.0,241.27,6.46,7.05,Medium,Low,1.5696
1643,Malta,nuclear,2016,,,17.2,460.0,241.27,6.46,0.0,Medium,Low,1.5696
1644,Malta,renewables_n_other,2016,0.01,0.0,17.2,460.0,241.27,6.46,0.0,Medium,Low,1.5696
1645,Martinique,coal,2016,0.0,0.0,7.05,377.0,86.29,4.61,0.0,Low,Low,0.48040000000000005
1646,Martinique,natural_gas,2016,0.0,0.0,7.05,377.0,86.29,4.61,0.0,Low,Low,0.48040000000000005
1647,Martinique,petroleum_n_other_liquids,2016,0.03,0.0,7.05,377.0,86.29,4.61,2.39,Low,Low,0.48040000000000005
1648,Martinique,nuclear,2016,,,7.05,377.0,86.29,4.61,0.0,Low,Low,0.48040000000000005
1649,Martinique,renewables_n_other,2016,0.0,0.0,7.05,377.0,86.29,4.61,0.0,Low,Low,0.48040000000000005
1650,Mauritania,coal,2016,0.0,0.0,17.21,4167.0,8.73,2.11,0.0,Medium,Low,0.6176
1651,Mauritania,natural_gas,2016,0.0,0.0,17.21,4167.0,8.73,2.11,0.0,Medium,Low,0.6176
1652,Mauritania,petroleum_n_other_liquids,2016,0.03,0.01,17.21,4167.0,8.73,2.11,2.66,Medium,Low,0.6176
1653,Mauritania,nuclear,2016,,,17.21,4167.0,8.73,2.11,0.0,Medium,Low,0.6176
1654,Mauritania,renewables_n_other,2016,0.0,0.0,17.21,4167.0,8.73,2.11,0.0,Medium,Low,0.6176
1655,Mauritius,coal,2016,0.02,0.0,25.2,1262.0,66.33,3.32,1.74,Medium,Low,1.2412
1656,Mauritius,natural_gas,2016,0.0,0.0,25.2,1262.0,66.33,3.32,0.0,Medium,Low,1.2412
1657,Mauritius,petroleum_n_other_liquids,2016,0.06,0.0,25.2,1262.0,66.33,3.32,4.1,Medium,Low,1.2412
1658,Mauritius,nuclear,2016,,,25.2,1262.0,66.33,3.32,0.0,Medium,Low,1.2412
1659,Mauritius,renewables_n_other,2016,0.01,0.01,25.2,1262.0,66.33,3.32,0.0,Medium,Low,1.2412
1660,Mexico,coal,2016,0.5,0.29,2284.18,123510.0,64.56,3.49,55.63,High,Low,92.836
1661,Mexico,natural_gas,2016,2.84,1.34,2284.18,123510.0,64.56,3.49,145.19,High,Medium,92.836
1662,Mexico,petroleum_n_other_liquids,2016,4.05,5.17,2284.18,123510.0,64.56,3.49,264.5,High,Medium,92.836
1663,Mexico,nuclear,2016,0.1,0.1,2284.18,123510.0,64.56,3.49,0.0,High,Low,92.836
1664,Mexico,renewables_n_other,2016,0.48,0.45,2284.18,123510.0,64.56,3.49,0.0,High,Low,92.836
1665,Moldova,coal,2016,0.0,0.0,27.39,3553.0,36.54,4.74,0.41,Medium,Low,1.5484
1666,Moldova,natural_gas,2016,0.09,0.0,27.39,3553.0,36.54,4.74,4.65,Medium,Low,1.5484
1667,Moldova,petroleum_n_other_liquids,2016,0.04,0.0,27.39,3553.0,36.54,4.74,2.48,Medium,Low,1.5484
1668,Moldova,nuclear,2016,,,27.39,3553.0,36.54,4.74,0.0,Medium,Low,1.5484
1669,Moldova,renewables_n_other,2016,0.0,0.0,27.39,3553.0,36.54,4.74,0.0,Medium,Low,1.5484
1670,Mongolia,coal,2016,0.15,0.9,32.77,3056.0,66.6,6.21,13.22,Medium,Low,3.66
1671,Mongolia,natural_gas,2016,0.0,0.0,32.77,3056.0,66.6,6.21,0.0,Medium,Low,3.66
1672,Mongolia,petroleum_n_other_liquids,2016,0.04,0.05,32.77,3056.0,66.6,6.21,3.55,Medium,Low,3.66
1673,Mongolia,nuclear,2016,,,32.77,3056.0,66.6,6.21,0.0,Medium,Low,3.66
1674,Mongolia,renewables_n_other,2016,0.01,0.0,32.77,3056.0,66.6,6.21,0.0,Medium,Low,3.66
1675,Montenegro,coal,2016,0.01,0.01,10.46,627.0,72.38,4.34,1.53,Medium,Low,0.4664
1676,Montenegro,natural_gas,2016,0.0,0.0,10.46,627.0,72.38,4.34,0.0,Medium,Low,0.4664
1677,Montenegro,petroleum_n_other_liquids,2016,0.02,0.0,10.46,627.0,72.38,4.34,0.88,Medium,Low,0.4664
1678,Montenegro,nuclear,2016,,,10.46,627.0,72.38,4.34,0.0,Medium,Low,0.4664
1679,Montenegro,renewables_n_other,2016,0.02,0.02,10.46,627.0,72.38,4.34,0.0,Medium,Low,0.4664
1680,Montserrat,coal,2016,0.0,0.0,,,0.0,0.0,0.0,,Low,0.008
1681,Montserrat,natural_gas,2016,0.0,0.0,,,0.0,0.0,0.0,,Low,0.008
1682,Montserrat,petroleum_n_other_liquids,2016,0.0,0.0,,,0.0,0.0,0.06,,Low,0.008
1683,Montserrat,nuclear,2016,,,,,0.0,0.0,0.0,,Low,0.008
1684,Montserrat,renewables_n_other,2016,0.0,0.0,,,0.0,0.0,0.0,,Low,0.008
1685,Morocco,coal,2016,0.15,0.0,249.83,35126.0,22.62,3.18,15.2,Medium-high,Low,11.2372
1686,Morocco,natural_gas,2016,0.05,0.0,249.83,35126.0,22.62,3.18,2.43,Medium-high,Low,11.2372
1687,Morocco,petroleum_n_other_liquids,2016,0.54,0.0,249.83,35126.0,22.62,3.18,37.79,Medium-high,Low,11.2372
1688,Morocco,nuclear,2016,,,249.83,35126.0,22.62,3.18,0.0,Medium-high,Low,11.2372
1689,Morocco,renewables_n_other,2016,0.06,0.04,249.83,35126.0,22.62,3.18,0.0,Medium-high,Low,11.2372
1690,Mozambique,coal,2016,0.0,0.2,34.71,27830.0,10.61,8.51,0.03,Medium,Low,1.732
1691,Mozambique,natural_gas,2016,0.07,0.23,34.71,27830.0,10.61,8.51,3.93,Medium,Low,1.732
1692,Mozambique,petroleum_n_other_liquids,2016,0.09,0.0,34.71,27830.0,10.61,8.51,3.84,Medium,Low,1.732
1693,Mozambique,nuclear,2016,,,34.71,27830.0,10.61,8.51,0.0,Medium,Low,1.732
1694,Mozambique,renewables_n_other,2016,0.14,0.14,34.71,27830.0,10.61,8.51,0.0,Medium,Low,1.732
1695,Namibia,coal,2016,0.0,0.0,24.62,2358.0,33.15,3.17,0.01,Medium,Low,0.7764
1696,Namibia,natural_gas,2016,0.0,0.0,24.62,2358.0,33.15,3.17,0.0,Medium,Low,0.7764
1697,Namibia,petroleum_n_other_liquids,2016,0.05,0.0,24.62,2358.0,33.15,3.17,3.97,Medium,Low,0.7764
1698,Namibia,nuclear,2016,,,24.62,2358.0,33.15,3.17,0.0,Medium,Low,0.7764
1699,Namibia,renewables_n_other,2016,0.02,0.01,24.62,2358.0,33.15,3.17,0.0,Medium,Low,0.7764
1700,Nepal,coal,2016,0.01,0.0,84.63,27263.0,4.97,1.6,0.52,Medium-high,Low,1.2252
1701,Nepal,natural_gas,2016,0.0,0.0,84.63,27263.0,4.97,1.6,0.0,Medium-high,Low,1.2252
1702,Nepal,petroleum_n_other_liquids,2016,0.08,0.0,84.63,27263.0,4.97,1.6,3.5,Medium-high,Low,1.2252
1703,Nepal,nuclear,2016,,,84.63,27263.0,4.97,1.6,0.0,Medium-high,Low,1.2252
1704,Nepal,renewables_n_other,2016,0.05,0.04,84.63,27263.0,4.97,1.6,0.0,Medium-high,Low,1.2252
1705,Netherlands,coal,2016,0.4,0.0,870.39,17043.0,227.08,4.45,41.31,High,Low,44.5664
1706,Netherlands,natural_gas,2016,1.31,1.65,870.39,17043.0,227.08,4.45,66.87,High,Low,44.5664
1707,Netherlands,petroleum_n_other_liquids,2016,1.94,0.05,870.39,17043.0,227.08,4.45,119.6,High,Medium,44.5664
1708,Netherlands,nuclear,2016,0.04,0.04,870.39,17043.0,227.08,4.45,0.0,High,Low,44.5664
1709,Netherlands,renewables_n_other,2016,0.18,0.22,870.39,17043.0,227.08,4.45,0.0,High,Low,44.5664
1710,Netherlands Antilles,coal,2016,0.0,0.0,3.02,161.0,,,0.0,Low,Low,2.8207999999999998
1711,Netherlands Antilles,natural_gas,2016,0.0,0.0,3.02,161.0,,,0.0,Low,Low,2.8207999999999998
1712,Netherlands Antilles,petroleum_n_other_liquids,2016,0.19,0.0,3.02,161.0,,,14.26,Low,Low,2.8207999999999998
1713,Netherlands Antilles,nuclear,2016,,,3.02,161.0,,,0.0,Low,Low,2.8207999999999998
1714,Netherlands Antilles,renewables_n_other,2016,0.0,0.0,3.02,161.0,,,0.0,Low,Low,2.8207999999999998
1715,New Caledonia,coal,2016,0.03,0.0,,,0.0,0.0,2.09,,Low,1.0756000000000001
1716,New Caledonia,natural_gas,2016,0.0,0.0,,,0.0,0.0,0.0,,Low,1.0756000000000001
1717,New Caledonia,petroleum_n_other_liquids,2016,0.04,0.0,,,0.0,0.0,2.98,,Low,1.0756000000000001
1718,New Caledonia,nuclear,2016,,,,,0.0,0.0,0.0,,Low,1.0756000000000001
1719,New Caledonia,renewables_n_other,2016,0.0,0.0,,,0.0,0.0,0.0,,Low,1.0756000000000001
1720,New Zealand,coal,2016,0.05,0.07,177.37,4677.0,194.47,5.13,5.45,Medium-high,Low,7.7096
1721,New Zealand,natural_gas,2016,0.18,0.18,177.37,4677.0,194.47,5.13,9.66,Medium-high,Low,7.7096
1722,New Zealand,petroleum_n_other_liquids,2016,0.34,0.08,177.37,4677.0,194.47,5.13,22.64,Medium-high,Low,7.7096
1723,New Zealand,nuclear,2016,,,177.37,4677.0,194.47,5.13,0.0,Medium-high,Low,7.7096
1724,New Zealand,renewables_n_other,2016,0.33,0.33,177.37,4677.0,194.47,5.13,0.0,Medium-high,Low,7.7096
1725,Nicaragua,coal,2016,0.0,0.0,34.46,6304.0,15.36,2.81,0.0,Medium,Low,1.014
1726,Nicaragua,natural_gas,2016,0.0,0.0,34.46,6304.0,15.36,2.81,0.0,Medium,Low,1.014
1727,Nicaragua,petroleum_n_other_liquids,2016,0.07,0.0,34.46,6304.0,15.36,2.81,5.25,Medium,Low,1.014
1728,Nicaragua,nuclear,2016,,,34.46,6304.0,15.36,2.81,0.0,Medium,Low,1.014
1729,Nicaragua,renewables_n_other,2016,0.02,0.02,34.46,6304.0,15.36,2.81,0.0,Medium,Low,1.014
1730,Niger,coal,2016,0.01,0.01,24.21,20789.0,1.59,1.36,0.48,Medium,Low,0.46759999999999996
1731,Niger,natural_gas,2016,0.0,0.0,24.21,20789.0,1.59,1.36,0.0,Medium,Low,0.46759999999999996
1732,Niger,petroleum_n_other_liquids,2016,0.02,0.03,24.21,20789.0,1.59,1.36,2.02,Medium,Low,0.46759999999999996
1733,Niger,nuclear,2016,,,24.21,20789.0,1.59,1.36,0.0,Medium,Low,0.46759999999999996
1734,Niger,renewables_n_other,2016,0.0,0.0,24.21,20789.0,1.59,1.36,0.0,Medium,Low,0.46759999999999996
1735,Nigeria,coal,2016,0.0,0.0,967.55,185960.0,8.62,1.66,0.15,High,Low,19.3692
1736,Nigeria,natural_gas,2016,0.68,1.54,967.55,185960.0,8.62,1.66,36.92,High,Low,19.3692
1737,Nigeria,petroleum_n_other_liquids,2016,0.84,4.1,967.55,185960.0,8.62,1.66,56.49,High,Low,19.3692
1738,Nigeria,nuclear,2016,,,967.55,185960.0,8.62,1.66,0.0,High,Low,19.3692
1739,Nigeria,renewables_n_other,2016,0.08,0.08,967.55,185960.0,8.62,1.66,0.0,High,Low,19.3692
1740,North Korea,coal,2016,0.23,0.77,46.47,25308.0,15.4,8.39,19.57,Medium,Low,4.4079999999999995
1741,North Korea,natural_gas,2016,0.0,0.0,46.47,25308.0,15.4,8.39,0.0,Medium,Low,4.4079999999999995
1742,North Korea,petroleum_n_other_liquids,2016,0.04,0.0,46.47,25308.0,15.4,8.39,3.06,Medium,Low,4.4079999999999995
1743,North Korea,nuclear,2016,,,46.47,25308.0,15.4,8.39,0.0,Medium,Low,4.4079999999999995
1744,North Korea,renewables_n_other,2016,0.12,0.12,46.47,25308.0,15.4,8.39,0.0,Medium,Low,4.4079999999999995
1745,North Macedonia,coal,2016,0.04,0.03,29.58,2081.0,52.86,3.72,3.86,Medium,Low,1.3647999999999998
1746,North Macedonia,natural_gas,2016,0.0,0.0,29.58,2081.0,52.86,3.72,0.12,Medium,Low,1.3647999999999998
1747,North Macedonia,petroleum_n_other_liquids,2016,0.04,0.0,29.58,2081.0,52.86,3.72,2.84,Medium,Low,1.3647999999999998
1748,North Macedonia,nuclear,2016,,,29.58,2081.0,52.86,3.72,0.0,Medium,Low,1.3647999999999998
1749,North Macedonia,renewables_n_other,2016,0.03,0.02,29.58,2081.0,52.86,3.72,0.0,Medium,Low,1.3647999999999998
1750,Northern Mariana Islands,coal,2016,0.0,0.0,1.25,56.0,0.0,0.0,0.0,Low,Low,0.0
1751,Northern Mariana Islands,natural_gas,2016,0.0,0.0,1.25,56.0,0.0,0.0,0.0,Low,,0.0
1752,Northern Mariana Islands,petroleum_n_other_liquids,2016,0.0,0.0,1.25,56.0,0.0,0.0,0.0,Low,,0.0
1753,Northern Mariana Islands,nuclear,2016,,,1.25,56.0,0.0,0.0,0.0,Low,Low,0.0
1754,Northern Mariana Islands,renewables_n_other,2016,0.0,0.0,1.25,56.0,0.0,0.0,0.0,Low,Low,0.0
1755,Norway,coal,2016,0.02,0.02,314.31,5240.0,370.69,6.18,3.35,High,Low,7.9548000000000005
1756,Norway,natural_gas,2016,0.19,4.33,314.31,5240.0,370.69,6.18,10.32,High,Low,7.9548000000000005
1757,Norway,petroleum_n_other_liquids,2016,0.44,3.94,314.31,5240.0,370.69,6.18,27.43,High,Low,7.9548000000000005
1758,Norway,nuclear,2016,,,314.31,5240.0,370.69,6.18,0.0,High,Low,7.9548000000000005
1759,Norway,renewables_n_other,2016,1.29,1.34,314.31,5240.0,370.69,6.18,0.0,High,Low,7.9548000000000005
1760,Oman,coal,2016,0.0,0.0,140.6,4414.0,261.36,8.21,0.21,Medium-high,Low,13.976399999999998
1761,Oman,natural_gas,2016,0.79,1.09,140.6,4414.0,261.36,8.21,41.93,Medium-high,Low,13.976399999999998
1762,Oman,petroleum_n_other_liquids,2016,0.37,2.17,140.6,4414.0,261.36,8.21,26.92,Medium-high,Low,13.976399999999998
1763,Oman,nuclear,2016,,,140.6,4414.0,261.36,8.21,0.0,Medium-high,Low,13.976399999999998
1764,Oman,renewables_n_other,2016,0.0,0.0,140.6,4414.0,261.36,8.21,0.0,Medium-high,Low,13.976399999999998
1765,Pakistan,coal,2016,0.25,0.07,920.3,203631.0,15.76,3.49,19.28,High,Low,35.7752
1766,Pakistan,natural_gas,2016,1.33,1.2,920.3,203631.0,15.76,3.49,66.07,High,Low,35.7752
1767,Pakistan,petroleum_n_other_liquids,2016,1.24,0.19,920.3,203631.0,15.76,3.49,78.75,High,Low,35.7752
1768,Pakistan,nuclear,2016,0.06,0.06,920.3,203631.0,15.76,3.49,0.0,High,Low,35.7752
1769,Pakistan,renewables_n_other,2016,0.33,0.32,920.3,203631.0,15.76,3.49,0.0,High,Low,35.7752
1770,Palestinian Territories,coal,2016,0.0,0.0,13.53,4644.0,14.05,4.82,0.0,Medium,Low,0.6248
1771,Palestinian Territories,natural_gas,2016,0.0,0.0,13.53,4644.0,14.05,4.82,0.0,Medium,Low,0.6248
1772,Palestinian Territories,petroleum_n_other_liquids,2016,0.05,0.0,13.53,4644.0,14.05,4.82,3.12,Medium,Low,0.6248
1773,Palestinian Territories,nuclear,2016,,,13.53,4644.0,14.05,4.82,0.0,Medium,Low,0.6248
1774,Palestinian Territories,renewables_n_other,2016,0.02,0.0,13.53,4644.0,14.05,4.82,0.0,Medium,Low,0.6248
1775,Panama,coal,2016,0.01,0.0,105.46,4037.0,100.36,3.84,0.57,Medium-high,Low,4.937200000000001
1776,Panama,natural_gas,2016,0.0,0.0,105.46,4037.0,100.36,3.84,0.0,Medium-high,Low,4.937200000000001
1777,Panama,petroleum_n_other_liquids,2016,0.33,0.0,105.46,4037.0,100.36,3.84,22.48,Medium-high,Low,4.937200000000001
1778,Panama,nuclear,2016,,,105.46,4037.0,100.36,3.84,0.0,Medium-high,Low,4.937200000000001
1779,Panama,renewables_n_other,2016,0.07,0.07,105.46,4037.0,100.36,3.84,0.0,Medium-high,Low,4.937200000000001
1780,Papua New Guinea,coal,2016,0.0,0.0,29.5,8272.0,11.61,3.25,0.0,Medium,Low,1.1652
1781,Papua New Guinea,natural_gas,2016,0.0,0.41,29.5,8272.0,11.61,3.25,0.2,Medium,Low,1.1652
1782,Papua New Guinea,petroleum_n_other_liquids,2016,0.08,0.11,29.5,8272.0,11.61,3.25,5.54,Medium,Low,1.1652
1783,Papua New Guinea,nuclear,2016,,,29.5,8272.0,11.61,3.25,0.0,Medium,Low,1.1652
1784,Papua New Guinea,renewables_n_other,2016,0.01,0.01,29.5,8272.0,11.61,3.25,0.0,Medium,Low,1.1652
1785,Paraguay,coal,2016,0.0,0.0,80.11,6778.0,77.75,6.58,0.0,Medium-high,Low,1.4348
1786,Paraguay,natural_gas,2016,0.0,0.0,80.11,6778.0,77.75,6.58,0.0,Medium-high,Low,1.4348
1787,Paraguay,petroleum_n_other_liquids,2016,0.11,0.0,80.11,6778.0,77.75,6.58,6.59,Medium-high,Low,1.4348
1788,Paraguay,nuclear,2016,,,80.11,6778.0,77.75,6.58,0.0,Medium-high,Low,1.4348
1789,Paraguay,renewables_n_other,2016,0.42,0.59,80.11,6778.0,77.75,6.58,0.0,Medium-high,Low,1.4348
1790,Peru,coal,2016,0.01,0.01,369.45,30926.0,35.07,2.94,1.17,High,Low,10.214
1791,Peru,natural_gas,2016,0.35,0.6,369.45,30926.0,35.07,2.94,17.6,High,Low,10.214
